pathway	Plate1_1174R_0_M_S2_week9_S56_L001	Plate1_160R_0_F_S2_week10_S49_L001	Plate1_160R_L_F_S2_week10_S50_L001	Plate1_2446R_0_F_S2_week9_S55_L001	Plate1_3795R_R_F_S2_week10_S51_L001	Plate1_3896R_0_M_S2_week10_S52_L001	Plate1_3896R_L_M_S2_week10_S53_L001	Plate1_3909R_R_M_S2_week10_S54_L001	Plate2_073R_0_M_S2_week5_S52_L001	Plate2_073R_0_M_S2_week9_S55_L001	Plate2_1067R_R_M_S2_week5_S56_L001	Plate2_1067R_R_M_S2_week9_S59_L001	Plate2_1152R_0_M_S2_week9_S60_L001	Plate2_2404R_R_F_S2_week5_S35_L001	Plate2_2404R_R_F_S2_week9_S38_L001	Plate2_2446R_L_F_S2_week5_S39_L001	Plate2_2446R_L_F_S2_week9_S42_L001	Plate2_3795R_0_F_S2_week5_S43_L001	Plate2_3795R_0_F_S2_week9_S46_L001	Plate2_3909R_0_M_S2_week5_S61_L001	Plate2_3909R_0_M_S2_week9_S64_L001	Plate2_3918R_R_M_S2_week5_S65_L001	Plate2_3918R_R_M_S2_week9_S68_L001	Plate2_3969R_0_F_S2_week5_S47_L001	Plate2_3969R_0_F_S2_week9_S50_L001	Plate2_3980R_0_F_S2_week9_S51_L001	Plate3_073R_R_M_S2_Pellet_week9_S61_L001	Plate3_073R_R_M_S2_week5_S33_L001	Plate3_1067R_0_M_S2_week5_S34_L001	Plate3_1067R_0_M_S2_week9_S62_L001	Plate3_1067R_L_M_S2_week5_S35_L001	Plate3_1067R_L_M_S2_week9_S63_L001	Plate3_1152R_0_M_S2_week5_S36_L001	Plate3_1152R_L_M_S2_week5_S37_L001	Plate3_1152R_L_M_S2_week9_S64_L001	Plate3_1152R_R_M_S2_week5_S38_L001	Plate3_1152R_R_M_S2_week9_S65_L001	Plate3_1174R_0_M_S2_week5_S39_L001	Plate3_2404R_0_F_S2_week5_S40_L001	Plate3_2404R_0_F_S2_week9_S66_L001	Plate3_2404R_L_F_S2_week5_S41_L001	Plate3_2404R_L_F_S2_week9_S67_L001	Plate3_2446R_0_F_S2_week5_S42_L001	Plate3_2446R_RL_F_S2_Pellet_week9_S69_L001	Plate3_2446R_RL_F_S2_week5_S44_L001	Plate3_2446R_R_F_S2_Pellet_week9_S68_L001	Plate3_2446R_R_F_S2_week5_S43_L001	Plate3_2453R_0_F_S2_Pellet_week9_S70_L001	Plate3_2453R_0_F_S2_week5_S45_L001	Plate3_2453R_L_F_S2_Pellet_week9_S71_L001	Plate3_2453R_L_F_S2_week5_S46_L001	Plate3_2453R_R_F_S2_Pellet_week9_S72_L001	Plate3_2453R_R_F_S2_week5_S47_L001	Plate3_3795R_L_F_S2_week5_S48_L001	Plate3_3795R_L_F_S2_week9_S73_L001	Plate3_3880R_0_F_S2_week5_S49_L001	Plate3_3880R_0_F_S2_week9_S74_L001	Plate3_3880R_L_F_S2_week5_S50_L001	Plate3_3880R_L_F_S2_week9_S75_L001	Plate3_3880R_R_F_S2_week5_S51_L001	Plate3_3880R_R_F_S2_week9_S76_L001	Plate3_3909R_L_M_S2_week5_S52_L001	Plate3_3909R_L_M_S2_week9_S77_L001	Plate3_3918R_0_M_S2_week5_S53_L001	Plate3_3918R_0_M_S2_week9_S78_L001	Plate3_3918R_L_M_S2_week5_S54_L001	Plate3_3918R_L_M_S2_week9_S79_L001	Plate3_3918R_RL_M_S2_week5_S55_L001	Plate3_3918R_RL_M_S2_week9_S80_L001	Plate3_3918R_RR_M_S2_week5_S56_L001	Plate3_3918R_RR_M_S2_week9_S81_L001	Plate3_3969R_R_F_S2_Pellet_week9_S82_L001	Plate3_3969R_R_F_S2_week5_S57_L001	Plate3_3980R_0_F_S2_week5_S58_L001	Plate3_3980R_L_F_S2_Pellet_week9_S83_L001	Plate3_3980R_L_F_S2_week5_S59_L001	Plate3_3980R_R_F_S2_Pellet_week9_S84_L001	Plate3_3980R_R_F_S2_week5_S60_L001	Plate5_048R_S2_R_Female_week5_S61_L001	Plate5_048R_S2_R_Female_week9_S75_L001	Plate5_1050R_S2_L_Male_week5_S68_L001	Plate5_1050R_S2_L_Male_week9_S82_L001	Plate5_1050R_S2_RR_Male_week5_S70_L001	Plate5_1050R_S2_RR_Male_week9_S84_L001	Plate5_1050R_S2_R_Male_week5_S69_L001	Plate5_1050R_S2_R_Male_week9_S83_L001	Plate5_1127R_S2_0_Female_week5_S62_L001	Plate5_1127R_S2_0_Female_week9_S76_L001	Plate5_1127R_S2_R_Female_week5_S63_L001	Plate5_1127R_S2_R_Female_week9_S77_L001	Plate5_2514R_S2_L_Male_week5_S71_L001	Plate5_2514R_S2_L_Male_week9_S85_L001	Plate5_2514R_S2_R_Male_week5_S72_L001	Plate5_2514R_S2_R_Male_week9_S86_L001	Plate5_3995R_S2_0_Female_week5_S64_L001	Plate5_3995R_S2_0_Female_week9_S78_L001	Plate5_3995R_S2_L_Female_week5_S65_L001	Plate5_3995R_S2_L_Female_week9_S79_L001	Plate5_3995R_S2_RR_Female_week5_S67_L001	Plate5_3995R_S2_RR_Female_week9_S81_L001	Plate5_3995R_S2_R_Female_week5_S66_L001	Plate5_3995R_S2_R_Female_week9_S80_L001	Plate5_3997R_S2_L_Male_week5_S73_L001	Plate5_3997R_S2_L_Male_week9_S87_L001	Plate5_3997R_S2_R_Male_week5_S74_L001	Plate5_3997R_S2_R_Male_week9_S88_L001
KETOGLUCONMET-PWY	232.87220901278235	324.1932795010821	485.42338358378447	258.584799783408	253.8436213615359	227.28372456241587	288.02424003685053	311.07056373142615	322.28320285454856	233.50874882919337	831.9576256502329	274.1317752402032	322.1466002324331	514.2346285217224	192.02513372698854	184.08368689409494	300.3406283138662	494.7336985578068	351.6995567640306	1235.4217757564134	307.1895638958078	663.3036577773262	180.54701843303437	302.90361892134905	235.8394448387351	498.3114079418229	270.89986027014436	388.7429556290238	1163.321284321859	364.7618998940348	1209.480905465157	381.84720672372976	1073.085419678381	721.357079137073	197.884429483235	617.4915941457468	181.01635099696125	702.1603065363388	668.761936594698	337.8090242540231	823.655837853885	415.58781298256446	371.2888177271813	400.4416635617283	353.97906372275014	312.2620900239876	464.747255468611	462.975735989445	339.09602924161146	370.4311090225564	381.55356212463926	231.5024189476868	370.89234517128244	628.8975931606478	316.3256010063983	1130.4255597766532	396.1065294079267	787.5075086857743	441.0407738317954	1144.4727691354017	265.9380921647089	628.0883849196797	304.81658394160587	880.0054648692524	248.61136488214873	846.1497804437885	274.2047968402179	776.4960505529225	296.2745191848854	1323.4941382281618	251.7051155033604	410.441538763976	653.3541854026074	455.2755924431585	584.6856976169802	553.961685104161	535.0373552192698	535.8475907297479	524.4495986740618	236.8285292126329	578.7622202146632	407.7643250467462	574.2273619243116	622.3846879611286	455.4305377452535	415.53903105294165	734.9094660037811	466.89127032938825	640.0561538461538	199.30127908535536	226.4292589217142	500.57116312352406	680.462553401843	625.312606959498	1926.2119132189107	505.3884921763193	1195.2042168704681	478.682824654161	763.6562406648619	1040.941963198708	695.7715636267593	683.9770550956491	292.77941016008884	474.2780658429882	719.8474371792357	231.68481688601102
LACTOSECAT-PWY	169.34334380677643	700.7953685543263	461.9833744055956	879.8614456984108	776.4313780955872	630.123717683761	792.1910215478048	931.5458728975195	953.1922223097928	877.6758492636014	339.982189161552	1177.9934048018647	464.01659673854385	1166.1555307993688	792.5741210963677	428.2197612461442	278.4176295206904	1028.5391263581823	985.8055677792322	1129.011066188433	1592.2890677730595	231.94845836997848	1019.364254353636	930.4367288859512	360.8476063258242	558.3822914828041	600.4517754597149	1305.6122034550458	184.71566863411115	770.547765968523	127.72292082349594	826.2004225926731	1422.056913571926	1068.2361528672732	585.7742135027253	871.3683124276026	425.5246448023788	1438.2919703844834	1264.1907118538197	811.4249616900902	1897.5808481038612	442.2876261548789	1176.31266938247	904.8126068835245	1292.4055343313773	244.6118135378291	945.69533343732	884.4855048991151	752.1771349557004	423.55052327993684	926.5179212755517	438.6829394460237	922.9098301223177	960.4434833051502	646.5739870223849	3286.5515826409455	469.8654252068468	1729.0037903179957	1229.6118484839924	2142.2571968494794	1313.8454229190936	663.1219705849601	1312.2452833937577	279.5133370935284	315.66825181987195	262.74539220322174	845.2273503633417	398.42124224014947	615.9621863565218	698.6701531527644	634.4973391938273	878.6017694673795	1999.3600497550503	1518.9483644278996	342.26418167228377	1784.5775511544857	380.5012210036143	1578.3423291559218	794.4982682719047	657.6179787503248	996.1788969409737	980.9724689344841	1026.7255011657485	1483.3449409305447	1001.4943864468293	904.6840943330177	1478.430802500436	723.2468540900711	1703.4082306859532	369.81867597736385	754.8958573174281	3865.307252640892	1058.3202604861403	3970.32424896688	2794.6323940661164	1486.2802077969568	1931.3435454320093	1310.0127926629993	1315.5017663304718	3560.539674108129	967.8062055348684	1813.3920878839065	528.2132189944377	1432.553726661839	1324.7693023718075	695.8927936506536
LPSSYN-PWY	647.226031010758	850.8254424786207	1279.9098816815786	681.4783997491263	673.7817803046346	599.1109763794935	766.3544349033025	808.6797483421786	856.5293283900165	639.511722259038	2130.9453183689775	716.2680368267552	886.076406324338	1287.6588899533247	511.9297834881875	508.64869136779186	814.9637447970117	1289.9886753899073	922.928331904508	3020.123704104327	800.9257056978341	1707.7013229487125	487.5158715123998	800.0232611042089	637.7163793429582	1325.297164540137	740.3761359028626	1003.3865385557116	2849.470021083031	970.5251557222164	2795.2947560792595	997.7373927341705	2569.3080931546324	1826.4941217865178	536.8950722893851	1537.207997692772	493.70862221975915	1703.475164475961	1692.2513401040924	888.9399675678571	1975.0220057208383	1137.3412417531113	978.1772224836293	1075.3427414810735	930.747135711888	853.3048946862433	1224.2547179311678	1190.718473155943	902.7690997984242	999.9263264727199	1012.1132038639875	631.9249894967727	945.6544129140888	1614.2887928276891	842.7661079318949	2558.321204541402	1083.2120102245092	1863.3062766145908	1163.9450450184477	2679.3322408520958	686.941532267289	1594.6759331605977	789.4938982570445	2184.5763458182787	682.3128409263494	2094.4594458821493	746.5603084852564	1932.49492226716	803.8938139089543	3045.8878631174166	676.7798310889705	1063.2184203385436	1640.2657587009776	1188.5124769318898	1521.681253168645	1405.833672233397	1404.8460639427221	1376.3597225730389	1344.5106446792004	633.5737533998516	1557.9896455793405	1069.3830298635153	1493.8669042091226	1595.451081455189	1190.458267043537	1069.2832998685706	1842.58739253875	1198.9190511307531	1586.438772674259	541.241061528347	596.1988475745171	1257.351117023482	1724.9217507452179	1566.309287654405	4347.663261955788	1267.971590121331	2716.637377091682	1206.4526004539557	1856.9487747732244	2548.4610402471353	1715.5583251412197	1746.9651229861117	783.0970191734419	1249.983710786122	1873.395611632752	612.4383115479635
MET-SAM-PWY	7380.534515876749	4881.637989720949	5444.982283094692	7590.8450349422865	7900.882696317976	5891.501184097468	7157.339363939381	6217.491927647275	7868.162997451221	9333.957718706995	9814.43021636578	9234.453109817676	10409.042440288837	7582.805605657514	6377.885506771875	4837.684903200756	5518.528269804728	5863.464020253802	7849.558144949703	10827.181670718308	9709.380423072647	9294.272176766086	8078.4548597207695	5597.199436870606	7072.022079520015	7012.37013248701	8064.316351150368	6736.856542674378	9691.502158415014	8034.988217716723	7896.927292498451	7729.434462942155	9155.764439335997	10097.065564755454	7196.236463014963	6976.514718169051	5504.845117375288	7933.9719369275745	7587.546425403003	6919.510307200944	9344.71150803982	7900.715605724785	8117.095414813905	9549.86929847478	8865.653156553213	5737.386102472749	7042.215749633856	6070.523496211563	5278.0155509143915	9677.77866599541	8363.270510978922	6617.449692231952	6837.511915216999	7507.514253308154	6568.752664641518	7573.09690734258	6237.871835475557	6658.476564850325	9203.492365609158	7694.671594714943	8891.927095210765	7255.808150018736	8064.212998175751	8020.827996399569	7502.832305138354	7865.874303021497	9827.850814618712	8307.218067849144	7972.353595476231	9410.592093004036	7735.730299582033	7861.939554607478	9518.413500937419	7901.563901520574	8868.652874464009	11035.465350051252	8964.430061776446	11728.511054869217	8125.261481572323	5859.913192724499	11512.82203613039	11390.726830295589	8925.577263612548	14797.611993824843	7928.102444907354	9621.896789203345	9234.94080105431	9866.932579841465	8542.70610376192	18438.285819163273	6136.9767676976235	13994.672098186367	6982.016934364485	18885.335717430487	12305.78176916988	8881.087144348427	8895.21098223938	11361.097477705614	7700.296550901778	14820.496807917785	7883.919458641977	15598.218996554431	7032.840481804364	15110.676834161863	11167.197935115813	7476.330448570396
METHGLYUT-PWY	287.7778179398004	399.7430377695755	582.6622080465766	319.70546470308176	317.99299250344137	278.38703146468447	355.23706095002757	382.79846689452677	396.7661286318159	289.50270719664553	1005.9097147422524	337.2419106047578	399.1191501441832	630.48910098314	239.55210042186872	227.93133536102124	367.10544619723174	608.1301427568366	435.5662561733463	1466.6693860604325	379.6555162568471	805.214524216298	224.2982229655831	373.9058705082359	290.5687278875385	609.7953557037875	334.81143315051	477.093010217539	1381.9441344659472	449.4660144181806	1421.6817091176144	465.4846368205535	1286.5461386771908	880.601728902006	245.20049452834726	745.3803769979047	223.9028115131859	851.720005232718	815.3485778200452	415.02440816288276	996.6606228924776	503.76806169827233	458.5726533308023	493.3026632886006	434.69650942639345	379.42387833482763	572.5001326626157	563.9126854026644	416.8719070767711	453.0772016516978	471.72046772274456	285.4467847137835	455.53184913233866	766.9950987217413	385.2894652678942	1318.6713686806845	470.5066457190764	931.303122938939	536.8635727735414	1350.9946555534802	326.9787703684726	759.0905368872056	375.70629032964706	1058.0293580967855	306.5093247662223	1015.1379843390939	340.21282366213575	933.597178270052	363.6560375772556	1542.68991417018	312.46713409043787	501.14595330395883	796.7947918470431	557.4334059733586	706.4807052199927	680.983808887326	651.6033969551894	661.3723601170259	635.0357871228407	291.7120348020445	711.8243708250699	500.5422785884055	700.0534141582289	764.8108140857292	557.9560850006367	509.2707508337957	887.5729594949877	561.8217947348963	781.7605653795306	234.74899900115753	280.07064752359923	618.0566290330723	826.8171611759999	771.5565938140547	2267.2799473474397	615.6179804189325	1406.7047234974386	589.3407555988972	923.9136796716599	1265.984475934725	839.1453579479373	836.32968342302	362.70619954196457	589.4218420736909	884.8040346970836	286.9362755472651
NAD-BIOSYNTHESIS-II	1257.4571558539583	691.9367237302763	709.4240339525131	1241.6391472596144	984.5962083887027	1159.417498980819	1139.6220256430586	711.4155246658341	2122.803506514214	1566.8682445132574	2721.7041146262272	1624.9255071843222	1831.213469999203	2121.1579410541876	663.3258360458575	1020.1320882388153	1158.2654269403806	1173.6803580715225	1127.8924537018934	4208.50171979737	1109.7265124171536	3038.9483786283354	518.7028213445271	1245.528022488983	1320.5458349592554	1416.9561423012283	1472.3489327106934	1591.3526652451542	2781.271516383789	1237.6855813710454	2647.948638895458	1379.0843820573873	3034.763373376373	2361.1887529607707	1183.6832194138847	1898.568585749484	796.1014691578252	1942.175871734725	1966.6700492359034	847.4810662857049	2092.854561637153	740.9770073088725	1580.4325155409217	1784.3538467300205	2251.465157706939	1051.5133866592967	1888.762044729247	1328.0799264434556	1025.4894132167635	1684.2996637376443	2082.0408653589525	1213.2819566421424	2419.1780112147558	1880.740262584544	1155.0948598748028	2443.294612357995	1128.6303319551428	2067.277541503826	1790.3452012479286	2147.0687531705353	1776.8193979839727	2063.2686236240074	727.8106231748794	2429.5955626045793	407.72208543869067	2576.4867818765624	791.5439180718311	2867.781214954757	693.227926131647	3455.0337386010156	686.219390492242	1749.149681958095	2275.518968792565	1709.8745274152536	1943.8057703810355	2297.4100427341778	2068.613305996029	2703.6699655176226	2729.2540637524075	773.0208079200982	2384.491756056481	1949.3238180268797	1897.2976774719	2234.299912168774	1481.1435189411186	1568.9323434158596	2346.7828920415254	1730.579875782556	1878.1292811904784	2794.617615017311	1375.3375739050987	2334.688994125368	1457.002744633956	2681.6248210037297	4023.049485816796	1837.8199726537107	2739.8821268224347	2255.7007054421	2294.1718002604953	2864.791903086021	2670.3432618641496	2636.044256287739	2328.446998646545	2532.683333742922	3157.295078982886	1208.8426438217828
NAGLIPASYN-PWY	12747.276655451069	16337.584728619564	17162.021994171795	14822.016876522322	15826.368765009105	14361.262043110948	18883.483044849352	17522.513181331098	18572.20845853717	20824.79208147004	16923.553671097638	14110.942772495886	19636.234228599544	12144.350953752579	12122.067570504823	14741.552212815255	14324.825046006054	18010.317830426342	18158.910149097577	20067.25653173707	16654.442169675367	14004.79096013686	12312.382336626786	15598.898184522524	13514.173766715532	21232.89199044345	17864.15546803582	15194.405993690609	16571.985927140064	14791.806906440688	12325.932849889045	16942.03623041643	16405.585500756042	15504.383856284374	15745.32907896689	11613.702179682003	12603.198583406902	11745.803467547783	15068.21196180196	14117.571927127028	12777.252051638668	15498.546569049882	13402.63826229419	15545.403684422401	14037.081152678154	15060.5885826605	15476.242784752658	14950.109715253111	13307.380250804208	12181.484061611094	14537.747399257541	12147.725017309258	10130.465739076104	16425.713155103993	15521.898346463215	16420.196375237778	20544.90308182773	13347.609427302614	21361.172458932244	16472.75690043487	12252.375654280055	12634.38758410464	14623.920104522627	13783.485466867018	11804.98989305531	12590.942939592951	14487.868589340247	13237.079370172474	15102.655740597627	14746.497961372062	11312.153904562705	15154.55523905983	17185.323060772844	16156.022187432254	14614.941119149558	16275.895610665502	16007.083891186654	17611.555094162184	15994.378332975755	12911.984403797946	22793.36587485562	15943.25766603347	18244.172482234328	18156.33281272778	15368.937544071072	15538.355768645883	18521.608354013926	16248.79543118884	15149.976664839536	25166.519552902402	9957.288589487689	23527.416561522354	15911.641634946443	21212.125182469033	21011.399140524067	15854.851571540128	13429.434402260067	13074.978125739242	13447.390013292063	24917.9923002047	13020.313248083166	20789.608232560317	11701.62990375265	17894.165254887015	20998.58965047364	13418.156135505655
NONOXIPENT-PWY	21075.32425113745	18522.34401544212	17206.632076777027	22744.65757491767	26751.79809759933	18917.9049457348	23986.8749797316	21959.33411077801	23400.07826713198	28561.87837180404	27543.398590185436	26252.89739625368	29886.065585792523	24307.59845179094	21492.680501345225	16441.80821856347	16844.03956894034	21789.31945711211	24517.606622703595	29989.28098870686	27543.918961114658	24974.332587867604	22404.885440241083	18091.701681478986	22744.912434879163	22743.764969887674	26684.760911709458	20342.150401661213	26406.059804266253	26557.228997053648	21561.01778827471	23890.680978552064	27275.76011107226	29034.251996647352	21797.262170733415	19444.59314695747	17125.148863655755	23439.295813829463	23305.409851650864	20234.748309140516	28010.385866672837	22375.576274770403	24264.64535856501	28124.004214001587	23471.134603981507	17279.242324361512	24117.905197537653	19616.68521154514	17720.407765455326	26484.01098988396	25124.69483094287	19161.003681215672	19661.26873787098	23355.314014361284	17492.01169424908	23201.38374366632	16448.563311165984	19007.073727119267	25847.294629615557	23537.282317171583	24185.927312575302	19547.49632067962	23542.85936951466	22598.969442807997	20726.44377381165	21751.499143551406	27484.48155047806	21599.607889420444	22083.43402675858	24139.94900406623	22347.828948736103	23099.108102268438	27160.070154687655	22838.318116845152	23586.62915422637	31040.219298208627	24750.205223984813	34109.595193092384	22817.10155664385	19019.60213716351	33358.14325999923	30013.009881933882	25909.938657508043	39035.47996535203	23063.44444017692	25267.01096789926	26085.87982182701	27299.575272987237	25739.714750767736	44206.19426617482	16961.66815351074	40509.92488032308	22042.157603140186	52899.01356871462	36123.4157007149	24467.276283325806	24487.001637736743	31348.055093803137	22567.26286028357	43177.27284618985	21481.88549444084	40450.73670018423	21019.086933685856	41564.87959802443	33894.10870859884	21037.709997510734
OANTIGEN-PWY	2047.5151091640205	2475.315681227806	2947.444062546203	2920.076884658822	2948.6469706007215	2293.264751867055	2928.650888575703	2923.4068842181787	3403.7292875159733	3141.0560084129365	4109.732475626646	3444.1376977242126	3412.3307467281634	3506.1003749492415	2475.452441325433	1962.4867634984996	2060.8410362345717	3535.5022365204213	3479.9814879750966	6231.538906887125	4308.950011296815	3455.0310221761993	2894.412512683382	2889.3112090572877	2491.7783920259594	3136.02536503364	2991.8071139270764	3489.0174737615557	4730.553101996237	3300.1453997929493	3910.685514864499	3340.6925292038036	5238.071753197617	4476.128734544462	2405.0079011574735	3392.3635128662913	2015.295766856531	4167.307962692356	4263.930418476059	3023.7980764091767	5508.135988075372	3846.7318816350357	3617.329153172097	4002.2872916107867	4134.143564947886	2183.942031366693	3637.2335029779847	3034.5860486175666	2575.70324458246	3427.943004716017	3235.4926643579793	2301.2563833112795	2880.9900922952306	3835.032178000305	2741.6811537730046	6335.381566712765	3479.704652010825	4380.823382066837	4407.156698367518	5570.391897939092	3747.295970917117	3733.1147444585945	3618.553160496281	3973.3872472302414	2117.2721857596316	3821.3306517657015	3274.564960167337	4155.198240927027	2962.8329442508307	5399.359509839521	2628.4565470750617	3411.309459707208	5373.94796887577	4326.466942745199	3517.106816082432	5242.716178273574	3255.5617591491527	4699.544600141224	3420.608548795882	2752.800740377013	5075.642142539715	3784.3996677536175	4044.6229666842823	5322.022238485268	3416.113209502301	3347.86299789475	4996.291388648167	3456.327198775726	4730.746246862562	4148.989931545877	2524.36825118533	7262.232174380994	4255.910592574561	8154.590744167632	8531.465214207541	4123.443166678516	5745.865320451847	4219.724424006169	4296.396330367554	8226.849411878198	4018.660863849601	6171.9274187781075	2616.7331877811	5437.860559861476	5594.107768000775	2473.610994601534
P105-PWY	1831.614025301199	2297.0828449769774	3324.8865694150345	1925.063985653153	1930.0883122894743	1662.3752433076218	2135.83171789234	2245.5220952197587	2303.0128218912405	1790.439331661911	5328.439756985735	2020.0313283761545	2514.5525504488796	3343.909637130741	1447.0526793663496	1377.301036991241	2161.94812470946	3303.77991012103	2574.8722890966064	6894.413303115454	2259.221060424874	4323.825477585475	1375.1469023507607	2139.164367923546	1801.6294105308623	3468.2723312281228	2049.1604956548385	2682.48182327134	6738.578205603827	2647.8680901841203	6257.595013403657	2739.195632101759	6117.597355953605	4739.017076048142	1525.2705686915535	3854.3495241483797	1386.4274989766302	4325.295011230463	4230.329696413746	2446.098380659835	4989.695332850541	3059.0056836760555	2632.887574064327	2913.9031748516354	2498.306972653997	2276.551028963446	3114.2047957750574	3086.663660181641	2356.574454280549	2768.0552436060857	2713.1162278871316	1754.5546413609934	2460.3788195299467	4077.465234740868	2317.1853356963466	6242.898983483177	2864.6521400003776	4565.374422357801	3155.809237661475	6380.854312627989	1940.8944367601302	3949.3946225087375	2218.776592972421	5220.824289014405	1939.4233451105963	4949.259923649978	2101.742608428332	4669.200566077453	2255.8334574973965	6974.526519251791	1907.2816663967142	2888.6763030485986	4307.860610845984	3131.3021108316857	4031.3324267451953	3843.2783994661595	3735.2611817395405	3773.9562033539028	3399.1711715593906	1747.008572504155	4171.050671670851	3025.8523438013776	3937.94120795022	4489.573773482529	3194.181578110208	3036.393886558529	4780.89124687755	3329.4376141850134	4166.495355919897	1587.0798333726177	1645.4997347129927	3555.490942804375	4279.150486226486	4458.309015395954	9965.466203860135	3477.555083991731	6463.299078131151	3393.280834422067	4583.293264352592	6821.859018828478	4236.517042864491	4902.785062717708	2082.2448776778933	3540.9381318998103	4805.717928842436	1759.813641678712
P108-PWY	19815.472046692055	22400.983026892358	23875.165004929648	22333.962328416317	23922.791649960312	20590.9995901519	26934.08978713369	24767.957703446053	26220.132126319186	30382.26735020289	25543.168412109066	22600.397970342277	29949.95863465334	18710.61190870087	18591.74118294402	20296.917240481154	20028.754276974134	24802.701922181783	26388.776416251338	28761.602716071728	26195.20293990607	21630.61563919975	20014.382490049036	21744.516468174395	20645.69041130276	29099.654379789714	26220.528930576755	21945.446595805042	24866.616584475913	22866.500022450113	18370.23979608298	24939.342293235673	24001.3039961223	24291.885029882793	23081.34777416814	17632.40694846075	18439.87920073434	18552.270180061663	22050.948267887452	21126.136506837604	20555.688954303736	23987.631019817876	20915.611642076914	24534.826355294183	21648.13210591726	21255.434476376708	22410.190195227267	21181.518769585287	18962.895147023304	20889.880832643452	22091.939532867582	18503.68256248745	15657.067814705744	23652.79224272769	22375.1734793353	23228.572532550403	28352.4709661581	19201.78994182876	30939.39455558522	23569.32530186739	20109.414705702802	18932.424622375707	22692.40806093111	20681.527688960065	19098.998695749404	19087.32686488404	23872.405079228727	19866.60196536306	23355.123245907886	21997.92845027719	18679.255052940916	22762.621100593446	25925.144226427423	23873.569920981303	22827.63410132888	26171.649626836384	24145.264053114486	27909.786077647226	22872.16080128904	19145.458393765664	34111.86078914186	25977.808833670246	26893.751461190466	30724.723190908146	23084.99082173486	24241.322402560603	27347.539497721446	25419.020073763335	23049.925010217856	40455.19962268008	15432.4397790742	36659.73426256302	22672.172147088346	37163.937040987046	30655.136397823368	24074.536466162368	20599.58193099873	22582.694964479695	19953.277024188374	38513.04646358155	19487.125896827467	33977.82616459071	17718.89470027603	31059.62998778568	31177.38012727805	20582.140284817913
