	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa
658	PWY-7356	Yes	Yes	7	7	Cofactor-Biosynthesis	thiamine diphosphate salvage IV (yeast) // thiamin salvage IV (yeast)	Saccharomyces cerevisiae
659	PWY0-1466	Yes	Yes	2	1	Carbohydrates-Degradation	trehalose degradation VI (periplasmic)	Escherichia coli,Saccharomyces cerevisiae
660	PWY-7210	Yes	Yes	8	4	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotides biosynthesis from CTP	Homo sapiens,Saccharomyces cerevisiae,Streptococcus mutans
661	GLUTORN-PWY	Yes	Yes	5	4	Amino-Acid-Biosynthesis	L-ornithine biosynthesis I	Escherichia coli,Myxococcus xanthus,Saccharolobus solfataricus,Salmonella enterica,Vibrionaceae
662	PHOSPHONOTASE-PWY	Yes	No	3	1	Noncarbon-Nutrients	2-aminoethylphosphonate degradation I // phosphonotase pathway	Bacillus cereus,Klebsiella aerogenes,Pseudomonas aeruginosa,Salmonella enterica
663	PWY-8416	Yes	Yes	2	2	Nucleotide-Alditols-Biosynthesis	CDP-ribitol biosynthesis	Bacillus spizizenii,Staphylococcus aureus,Streptococcus pneumoniae
664	PWY-3722	Yes	Yes	2	1	Polyamine-Biosynthesis // Metabolic-Regulators	glycine betaine biosynthesis II (Gram-positive bacteria)	Bacillus subtilis
665	PWY-7698	Yes	Yes	7	2	AROMATIC-COMPOUNDS-DEGRADATION	2,5-xylenol and 3,5-xylenol degradation	Pseudomonas alcaligenes,Pseudomonas putida
666	PWY-5493	Yes	Yes	2	1	C1-COMPOUNDS	reductive monocarboxylic acid cycle // reductive monocarboxylate cycle	Clostridium acetobutylicum,Clostridium butyricum,Clostridium kluyveri,Clostridium pasteurianum,Neomoorella thermoacetica
667	PWY-5531	Yes	No	6	1	Tetrapyrrole-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis (from uroporphyrinogen-III) II (anaerobic)	Chlorobaculum tepidum,Allochromatium vinosum,Rhodobacter capsulatus,Cereibacter sphaeroides,Rhodopseudomonas palustris,Rhodospirillum rubrum,Rubrivivax gelatinosus
668	PWY0-1280	Yes	Yes	2	1	Alcohol-Degradation	ethylene glycol degradation	Escherichia coli,Saccharomyces cerevisiae
669	MANNCAT-PWY	Yes	Yes	2	1	Carbohydrates-Degradation	D-mannose degradation I	Escherichia coli
670	PWY-6385	Yes	Yes	4	2	Super-Pathways // Cell-Structure-Biosynthesis	peptidoglycan biosynthesis III (mycobacteria)	Mycobacterium leprae,Mycobacterium tuberculosis,Mycolicibacterium smegmatis
671	PWY-6012-1	Yes	Yes	1	1	Protein-Modification	acyl carrier protein activation // [acp] metabolism // ACP metabolism // ACP activation	Escherichia coli,Homo sapiens
672	PWY-7395	Yes	Yes	4	3	Carbohydrates-Degradation	D-galactosamine and <i>N</i>-acetyl-D-galactosamine degradation	Escherichia coli
673	PWY-2201	Yes	Yes	13	6	Cofactor-Biosynthesis	folate transformations I	Blautia producta,Clostridium formicaceticum,Escherichia coli,Homo sapiens,Lacticaseibacillus casei,Methylobacterium organophilum,Methylorubrum extorquens,Neomoorella thermoacetica,Hyphomicrobium methylovorum,Hyphomicrobium zavarzinii,Pseudomonas sp. MS
674	PWY-5668	Yes	No	3	1	Lipid-Biosynthesis	cardiolipin biosynthesis I	Escherichia coli,Staphylococcus aureus
675	PWY-6277	Yes	Yes	5	4	Super-Pathways // Nucleotide-Biosynthesis	superpathway of 5-aminoimidazole ribonucleotide biosynthesis (from PRPP)	Escherichia coli
676	ECASYN-PWY	Yes	No	5	1	Glycan-Pathways // Carbohydrates-Biosynthesis	enterobacterial common antigen biosynthesis // ECA biosynthesis	Escherichia coli
677	OXIDATIVEPENT-PWY	Yes	Yes	3	3	Energy-Metabolism	pentose phosphate pathway (oxidative branch) I	Bacillus subtilis,Escherichia coli,Homo sapiens
678	PWY-5123	Yes	Yes	2	2	Polyprenyl-Biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis // FPP biosynthesis	Methanothermobacter marburgensis,Escherichia coli,Ginkgo biloba,Saccharomyces cerevisiae,Homo sapiens,Arabidopsis thaliana
679	PWY-8377	Yes	No	8	2	Energy-Metabolism	lactate fermentation to acetate, CO<sub>2</sub> and hydrogen (<i>Desulfovibrionales</i>)	Desulfovibrio desulfuricans,Nitratidesulfovibrio vulgaris,Oleidesulfovibrio alaskensis
680	PWY-8551	Yes	Yes	1	1	Amino-Acid-Biosynthesis	glycine biosynthesis V	Methanocaldococcus jannaschii,Methanosarcina mazei,Methanosarcina thermophila,Methanothermobacter marburgensis,Methanothermobacter thermautotrophicus,Methylorubrum extorquens
681	PWY0-1264	Yes	Yes	3	3	Energy-Metabolism	malonyl-CoA biosynthesis via biotin-carboxyl carrier protein // BCCP assembly // [biotin-carboxyl carrier protein]	Aquifex aeolicus,Bacillus subtilis,Corynebacterium glutamicum,Escherichia coli,Mycobacterium leprae,Mycobacterium tuberculosis,Myxococcus xanthus,Nicotiana tabacum,Pisum sativum,Propionibacterium freudenreichii,Pseudomonas aeruginosa,Ricinus communis,Arabidopsis thaliana
682	PWY-5941	Yes	No	6	2	Polymer-Degradation // Carbohydrates-Degradation // Glycan-Pathways	glycogen degradation II // glycogenolysis II	Drosophila melanogaster,Homo sapiens,Manduca sexta,Saccharomyces cerevisiae
683	AMMASSIM-PWY	Yes	No	3	1	Noncarbon-Nutrients	ammonia assimilation cycle III // ammonia assimilation III // GS/GOGAT pathway	Escherichia coli,Saccharomyces cerevisiae
684	PWY-6901	Yes	Yes	8	8	Carbohydrates-Degradation // Super-Pathways	superpathway of glucose and xylose degradation	Heyndrickxia coagulans
685	PWY-8508	Yes	Yes	2	2	Alcohol-Degradation // Carbohydrates-Degradation	glycerol degradation IV	Enterococcus casseliflavus,Enterococcus faecalis
686	PWY66-21	Yes	Yes	3	3	Alcohol-Degradation	ethanol degradation II	Homo sapiens
687	PWY-8582	Yes	Yes	2	1	SECONDARY-METABOLITE-BIOSYNTHESIS	germicidin biosynthesis	Streptomyces coelicolor
688	PWY-8346	Yes	Yes	3	2	AMINE-DEG // Amino-Acid-Degradation // Super-Pathways	GABA shunt II	Synechocystis sp. PCC 6803
689	GLUTAMINEFUM-PWY	Yes	Yes	1	1	Amino-Acid-Degradation	L-glutamine degradation II	Amycolatopsis mediterranei,Azospirillum brasilense,Bacillus licheniformis,Bacillus subtilis,Escherichia coli,Thermococcus kodakarensis
690	PWY-6556	Yes	Yes	2	1	NUCLEO-DEG // Nucleotide-Biosynthesis	pyrimidine ribonucleosides salvage II	Escherichia coli,Saccharomyces cerevisiae,Arabidopsis thaliana
691	HOMOCYSDEGR-PWY	Yes	Yes	2	1	Amino-Acid-Degradation // Amino-Acid-Biosynthesis	L-cysteine biosynthesis III (from L-homocysteine) // L-homocysteine degradation	Homo sapiens,Limosilactobacillus fermentum,Rattus norvegicus,Streptomyces
692	PWY2O6K-7	Yes	Yes	2	1	Energy-Metabolism	succinate to cytochrome <i>aa<sub>3</sub></i> oxidase electron transfer	Staphylococcus epidermidis
693	HOMOSER-METSYN-PWY	Yes	Yes	5	2	Amino-Acid-Biosynthesis	L-methionine biosynthesis I // L-methionine biosynthesis from L-homoserine // L-methionine biosynthesis by transsulfuration	Escherichia coli
694	PWY-5491	Yes	Yes	2	1	Noncarbon-Nutrients	diethylphosphate degradation	Delftia acidovorans
695	PWY-6873	Yes	No	4	1	Energy-Metabolism	long chain fatty acid ester synthesis (engineered)	Acinetobacter baylyi,Escherichia coli,Zymomonas mobilis
696	PWY2DDB-9	Yes	Yes	2	1	Lipid-Biosynthesis	&gamma;-linolenate conversion to conjugated fatty acids	Lactiplantibacillus plantarum
697	PWY-5428	Yes	No	3	1	AROMATIC-COMPOUNDS-DEGRADATION	1,3-dimethylbenzene degradation to 3-methylbenzoate // <i>m</i>-xylene degradation to <i>m</i>-toluate	Pseudomonas putida
698	PWY-5482	Yes	Yes	3	2	Energy-Metabolism	pyruvate fermentation to acetate II // pyruvic acid fermentation to acetic acid II	Mycoplasmoides pneumoniae
699	PWY-7177	Yes	Yes	2	1	NUCLEO-DEG	UTP and CTP dephosphorylation II // pyrimidine nucleotides dephosphorylation	Bacillus subtilis,Allium cepa,Homo sapiens,Pisum sativum,Saccharomyces cerevisiae,Arabidopsis thaliana
700	GLUAMCAT-PWY	Yes	Yes	2	2	AMINE-DEG // Carbohydrates-Degradation	<i>N</i>-acetylglucosamine degradation I // glucosamine degradation // N-acetyl-glucosamine degradation	Clostridium perfringens,Escherichia coli
701	PWY-5509	Yes	No	3	1	Cofactor-Biosynthesis	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	Methanocaldococcus jannaschii,Acidianus ambivalens,Propionibacterium freudenreichii,Pseudomonas denitrificans (nom. rej.),Salmonella enterica
702	PWY-5849	Yes	Yes	1	1	Cofactor-Biosynthesis	menaquinol-6 biosynthesis // vitamin K<sub>2</sub> biosynthesis // MK-6 biosynthesis // menaquinone-6 biosynthesis	Helicobacter pylori,Capnocytophaga gingivalis,Capnocytophaga ochracea,Capnocytophaga sputigena,Desulfovibrio desulfuricans,Megalodesulfovibrio gigas,Nitratidesulfovibrio vulgaris,Mammaliicoccus lentus,Mammaliicoccus sciuri,Micrococcus luteus
703	PWY2O6K-6	Yes	Yes	2	1	Energy-Metabolism	glycerol 3-phosphate to cytochrome <i>aa<sub>3</sub></i> oxidase electron transfer	Staphylococcus epidermidis
704	PWY-8489	Yes	No	6	1	SECONDARY-METABOLITE-BIOSYNTHESIS	bacillaene biosynthesis	Bacillus subtilis,Bacillus velezensis
705	PWY0-1314	Yes	Yes	1	1	Carbohydrates-Degradation	fructose degradation	Escherichia coli
706	PWY0-1517	Yes	Yes	2	1	Energy-Metabolism	sedoheptulose bisphosphate bypass	Escherichia coli
707	PWY-8173	Yes	Yes	11	6	Lipid-Biosynthesis	<i>anteiso</i>-branched-chain fatty acid biosynthesis	Bacillus subtilis
708	PWY0-1584	Yes	No	3	1	Noncarbon-Nutrients // Energy-Metabolism	<i>sn</i>-glycerol 3-phosphate anaerobic respiration // periplasmic glycerol-3-phosphate to nitrate electron transfer // nitrate reduction X (dissimilatory, periplasmic)	Escherichia coli
709	PWY0-1591	Yes	Yes	2	1	Energy-Metabolism	glycerol-3-phosphate to hydrogen peroxide electron transport	Escherichia coli
710	PWY-6700	Yes	Yes	4	4	Nucleic-Acid-Processing	queuosine biosynthesis I (<i>de novo</i>)	Bacillus subtilis,Escherichia coli,Helicobacter pylori
711	PWY-5104	Yes	Yes	6	3	Amino-Acid-Biosynthesis	L-isoleucine biosynthesis IV	Chromatium,Clostridium pasteurianum,Clostridium sporogenes,Desulfovibrio desulfuricans,Methanobrevibacter arboriphilus,Methanosarcina barkeri,Methanothermobacter thermautotrophicus
712	PPGPPMET-PWY	Yes	Yes	4	3	Metabolic-Regulators	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Escherichia coli
713	PWY-4984	Yes	Yes	5	3	Noncarbon-Nutrients	urea cycle // Krebs ornithine cycle // Krebs-Henseleit cycle	Homo sapiens
714	PWY-6749	Yes	No	9	2	Carbohydrates-Biosynthesis	CMP-legionaminate biosynthesis I // CMP-legionaminic acid biosynthesis I // 5,7-diacetamido-3,5,7,9-tetradeoxy-D-<i>glycero</i>-D-<i>galacto</i>-nonulosonic acid biosynthesis I // CMP-<i>N</i>, <i>N</i>-diacetyllegionaminate biosynthesis I	Campylobacter jejuni
