asv_id,danska_asv_num,plate,kingdom_final,phylum_final,class_final,order_final,family_final,genus_final,species_final,curated_species_femmicro,danska_species,database_final,package,accession_simplified,identity_vsearch,isoscorens1,isomatchns1,isomatchns1_taxa,isoscores2,isomatchs2,isomatchs2_taxa,isoscores5,isomatchs5,isomatchs5_taxa,isoscorens6,isomatchns6,isomatchns6_taxa,num_ident_asvs,bad_genus,asv_len,rep_asv_total,total,database_vsearch,kingdom_vsearch,phylum_vsearch,class_vsearch,order_vsearch,family_vsearch,genus_vsearch,species_vsearch,accession_number_vsearch,kingdom_T1D,phylum_T1D,class_T1D,order_T1D,family_T1D,genus_T1D,species_T1D,kingdom_GTDB,phylum_GTDB,class_GTDB,order_GTDB,family_GTDB,genus_GTDB,species_GTDB,expected_communities,asv_id,plate1_T1D_S2_defined_mouse_inoc,plate3_S2_defined_inocula_S88_L0,plate5_S2_mouse_inoculum_S36_L00,Sum,,,
p5_ASV_48,,plate 5,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,diarizonae/houtenae/enterica,,,GTDB,VSEARCH,diarizoe(RS_GCF_008692785_1)/houtee(GB_GCA_900478215_1)/enterica(RS_GCF_000006945_2),100,NA,,,NA,,,NA,,,NA,,,5,1,427,7388,33636,GTDB,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,diarizonae/houtenae/enterica,diarizonae(RS_GCF_008692785_1/houtenae(GB_GCA_900478215_1/enterica(RS_GCF_000006945_2,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,diarizonae/enterica/houtenae,,p5_ASV_48,0,0,0,0,,,
p3_ASV_133,,plate 3,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,diarizonae/houtenae/enterica,,,GTDB,VSEARCH,diarizoe(RS_GCF_008692785_1)/houtee(GB_GCA_900478215_1)/enterica(RS_GCF_000006945_2),100,NA,,,NA,,,NA,,,NA,,,1,1,427,249,249,GTDB,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,diarizonae/houtenae/enterica,diarizonae(RS_GCF_008692785_1/houtenae(GB_GCA_900478215_1/enterica(RS_GCF_000006945_2,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,NA,,p3_ASV_133,0,0,0,0,,,
p1_ASV_141,,plate 1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,diarizonae/houtenae/enterica,,,GTDB,VSEARCH,diarizoe(RS_GCF_008692785_1)/houtenae(GB_GCA_900478215_1)/enterica(RS_GCF_000006945_2),100,NA,,,NA,,,NA,,,NA,,,1,1,427,229,229,GTDB,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,diarizonae/houtenae/enterica,diarizonae(RS_GCF_008692785_1/houtenae(GB_GCA_900478215_1/enterica(RS_GCF_000006945_2,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,NA,,p1_ASV_141,0,0,0,0,,,
p2_ASV_120,ASV_0119,plate 2,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,perfringens,Sarcina perfringens,T1D,VSEARCH,S_NS1_Cp_013/S_NS6_Cp_043,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,NS6_Cp_043,Sarcina perfringens,1,NA,402,572,572,T1D,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,S_NS1_Cp_013_v1v9/S_NS6_Cp_043_v1v9/S_NS1_Cp_013/S_NS6_Cp_043,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,NA,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,NA,NS1/NS6,p2_ASV_120,0,0,0,0,,,
p3_ASV_129,ASV_0121,plate 3,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,perfringens,Sarcina perfringens,T1D,VSEARCH,S_NS1_Cp_013/S_NS6_Cp_043,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,NS6_Cp_043,Sarcina perfringens,1,NA,402,279,279,T1D,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,S_NS1_Cp_013_v1v9/S_NS6_Cp_043_v1v9/S_NS1_Cp_013/S_NS6_Cp_043,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,NA,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,NA,NS1/NS6,p3_ASV_129,0,0,0,0,,,
p5_ASV_17,ASV_0078,plate 5,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,perfringens,Sarcina perfringens,T1D,VSEARCH,S_NS1_Cp_013/S_NS6_Cp_043,100,402,NS1_Cp_013,Sarcina perfringens,NA,NA,NA,182,no_match,no_match,402,NS6_Cp_043,Sarcina perfringens,5,NA,402,53264,190958,T1D,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,S_NS1_Cp_013_v1v9/S_NS6_Cp_043_v1v9/S_NS1_Cp_013/S_NS6_Cp_043,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens/sp029267215,NS1/NS6,p5_ASV_17,0,0,0,0,,,
p5_ASV_52,ASV_0097,plate 5,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,perfringens,Sarcina perfringens,T1D,VSEARCH,S_NS1_Cp_013/S_NS6_Cp_043,100,394,NS1_Cp_013,Sarcina perfringens,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,402,5726,10939,T1D,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,S_NS1_Cp_013_v1v9/S_NS6_Cp_043_v1v9/S_NS1_Cp_013/S_NS6_Cp_043,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,NA,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,NA,NS1/NS6,p5_ASV_52,0,0,0,0,,,
p1_ASV_113,ASV_0118,plate 1,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,perfringens,Sarcina perfringens,T1D,VSEARCH,S_NS1_Cp_013/S_NS6_Cp_043,100,398,NS1_Cp_013,Sarcina perfringens,NA,NA,NA,NA,NA,NA,398,NS6_Cp_043,Sarcina perfringens,1,NA,402,653,653,T1D,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,perfringens,S_NS1_Cp_013_v1v9/S_NS6_Cp_043_v1v9/S_NS1_Cp_013/S_NS6_Cp_043,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,NA,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Sarcina,NA,NS1/NS6,p1_ASV_113,0,0,0,0,,,
p5_ASV_53,,plate 5,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,sp000803065/sp022662475/alpina/echinoides_A/sp000251145/alpina_A/sp029911635/sp030854225/phytovorans/sp000797515/echinoides,,,GTDB,VSEARCH,sp000803065(RS_GCF_000803065_1)/sp022662475(RS_GCF_022662475_1)/alpi(RS_GCF_014490665_1)/echinoides_A(RS_GCF_029623395_1)/sp000251145(RS_GCF_000251145_1)/alpi_A(RS_GCF_014171475_1)/sp029911635(RS_GCF_029911635_1)/sp030854225(GB_GCA_030854225_1)/phytovorans(RS_GCF_028473665_1)/sp000797515(RS_GCF_000797515_1)/echinoides(RS_GCF_000241465_1),100,NA,,,NA,,,NA,,,NA,,,1,1,402,5378,5378,GTDB,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,sp000803065/sp022662475/alpina/echinoides_A/sp000251145/alpina_A/sp029911635/sp030854225/phytovorans/sp000797515/echinoides,sp000803065(RS_GCF_000803065_1/sp022662475(RS_GCF_022662475_1/alpina(RS_GCF_014490665_1/echinoides_A(RS_GCF_029623395_1/sp000251145(RS_GCF_000251145_1/alpina_A(RS_GCF_014171475_1/sp029911635(RS_GCF_029911635_1/sp030854225(GB_GCA_030854225_1/phytovorans(RS_GCF_028473665_1/sp000797515(RS_GCF_000797515_1/echinoides(RS_GCF_000241465_1,Bacteria,Bacillota,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,NA,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,alpina/alpina_A/echinoides/echinoides_A/phytovorans/sp000251145/sp000797515/sp000803065/sp022662475/sp029911635/sp030854225,,p5_ASV_53,0,0,0,0,,,
p3_ASV_77,ASV_0028,plate 3,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,epidermidis,epidermidis,Staphylococcus epidermidis,T1D,VSEARCH,S_S5_Sc_120,100,NA,NA,NA,NA,NA,NA,427,S5_Sc_120,Staphylococcus epidermidis,NA,NA,NA,3,NA,427,2003,4322,T1D,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,epidermidis,S_S5_Sc_120_v1v9/S_S5_Sc_120,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,epidermidis,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,caprae/epidermidis/saccharolyticus,S5,p3_ASV_77,0,0,0,0,,,
p3_ASV_120,ASV_0035,plate 3,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,epidermidis,epidermidis,Staphylococcus epidermidis,T1D,VSEARCH,S_S5_Sc_120,100,NA,NA,NA,NA,NA,NA,423,S5_Sc_120,Staphylococcus epidermidis,NA,NA,NA,3,NA,427,381,790,T1D,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,epidermidis,S_S5_Sc_120_v1v9/S_S5_Sc_120,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,S5,p3_ASV_120,0,0,0,0,,,
p3_ASV_2,ASV_0149,plate 3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,dorei,dorei,Phocaeicola dorei,T1D,VSEARCH,S_S2_Bd_064,100,NA,NA,NA,422,S2_Bd_064,Phocaeicola dorei,NA,NA,NA,NA,NA,NA,4,NA,422,1230725,2549676,T1D,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,dorei,S_S2_Bd_064_v1v9/S_S2_Bd_064,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,dorei,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,dorei,S2,p3_ASV_2,7492,7216,9776,24484,,,
p1_ASV_122,ASV_0034,plate 1,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,hominis,hominis,Staphylococcus hominis,T1D,VSEARCH,S_NS1_Shsn_025/S_NS6_Sh_058/S_S2_Shsn_087,100,423,NS1_Shsn_025,Staphylococcus hominis,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,427,432,1120,T1D,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,hominis,S_NS1_Shsn_025_v1v9/S_NS6_Sh_058_v1v9/S_NS1_Shsn_025/S_NS6_Sh_058/S_S2_Shsn_087,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,NS1/NS6/S2,p1_ASV_122,0,0,0,0,,,
p2_ASV_135,,plate 2,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,237,237,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,NS1/NS6/S2/S5,p2_ASV_135,0,0,0,0,,,
p3_ASV_119,,plate 3,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,405,405,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,NS1/NS6/S2/S5,p3_ASV_119,0,0,0,0,,,
p3_ASV_40,,plate 3,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,5,NA,427,11672,52904,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,NS1/NS6/S2/S5,p3_ASV_40,0,0,0,0,,,
p3_ASV_70,,plate 3,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,5,NA,427,2278,10579,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,Bacteria,NA,NA,NA,NA,NA,NA,NS1/NS6/S2/S5,p3_ASV_70,0,0,0,0,,,
p1_ASV_131,,plate 1,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,341,341,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,Bacteria,NA,NA,NA,NA,NA,NA,NS1/NS6/S2/S5,p1_ASV_131,0,0,0,0,,,
p1_ASV_60,,plate 1,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,5,NA,427,3810,16593,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,Bacteria,Pseudomonadota,NA,NA,NA,NA,NA,NS1/NS6/S2/S5,p1_ASV_60,0,0,0,0,,,
p1_ASV_152,,plate 1,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,114,114,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,Bacteria,NA,NA,NA,NA,NA,NA,NS1/NS6/S2/S5,p1_ASV_152,0,0,0,0,,,
p3_ASV_78,ASV_0033,plate 3,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sp001556435,sp001556435,Streptococcus sp1556435,T1D,VSEARCH,S_NS1_Ss_026/S_NS6_Ss_059,100,427,NS1_Ss_026,Streptococcus sp001556435,NA,NA,NA,NA,NA,NA,427,NS6_Ss_059,Streptococcus sp001556435,4,NA,427,1968,3334,T1D,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sp001556435,S_NS1_Ss_026_v1v9/S_NS6_Ss_059_v1v9/S_NS1_Ss_026/S_NS6_Ss_059,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sp001556435,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,salivarius/salivarius_D/sp001556435/sp902463925/vestibularis,NS1/NS6,p3_ASV_78,0,0,0,0,,,
p1_ASV_169,ASV_0299,plate 1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,T1D,DADA2,,NA,179,no_match,no_match,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,422,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,NS1/NS6,p1_ASV_169,0,0,0,0,,,
p4_ASV_242,,plate 4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,T1D,DADA2,,NA,NA,,,NA,,,NA,,,NA,,,1,NA,407,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,NS1/NS6,p4_ASV_242,0,0,0,0,,,
p4_ASV_141,,plate 4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,547,547,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,NS1/NS6,p4_ASV_141,0,0,0,0,,,
p3_ASV_137,,plate 3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,211,211,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,NA,NA,NA,NA,NA,NA,NS1/NS6,p3_ASV_137,0,0,0,0,,,
p3_ASV_127,,plate 3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,309,309,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,NA,NA,NA,NA,NA,NA,NS1/NS6,p3_ASV_127,0,0,0,0,,,
p3_ASV_126,,plate 3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,314,314,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,NS1/NS6,p3_ASV_126,0,0,0,0,,,
p4_ASV_112,,plate 4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,815,815,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,NS1/NS6,p4_ASV_112,0,0,0,0,,,
p4_ASV_179,,plate 4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,224,224,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,NS1/NS6,p4_ASV_179,0,0,0,0,,,
p3_ASV_146,,plate 3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,132,132,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,NA,NA,NA,NA,NA,NA,NS1/NS6,p3_ASV_146,0,0,0,0,,,
p4_ASV_92,,plate 4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,1191,1191,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,NS1/NS6,p4_ASV_92,0,0,0,0,,,
p3_ASV_105,,plate 3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,748,748,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,NA,NA,NA,NA,NA,NA,NS1/NS6,p3_ASV_105,0,0,0,0,,,
p3_ASV_14,ASV_0289,plate 3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,187,no_match,no_match,175,no_match,no_match,175,no_match,no_match,187,no_match,no_match,2,NA,427,89534,154876,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,NA,NA,NA,NA,NA,NA,NS1/NS6,p3_ASV_14,0,0,0,0,,,
p3_ASV_63,,plate 3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,2887,2887,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,NS1/NS6,p3_ASV_63,0,0,0,0,,,
p3_ASV_93,,plate 3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,970,970,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,NS1/NS6,p3_ASV_93,0,0,0,0,,,
p4_ASV_123,,plate 4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,691,691,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,NA,NA,NA,NA,NA,NA,NS1/NS6,p4_ASV_123,0,0,0,0,,,
p4_ASV_163,,plate 4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,338,338,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,NS1/NS6,p4_ASV_163,0,0,0,0,,,
p4_ASV_170,,plate 4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,282,282,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,NS1/NS6,p4_ASV_170,0,0,0,0,,,
p3_ASV_139,,plate 3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,198,198,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,NA,NA,NA,NA,NA,NA,NS1/NS6,p3_ASV_139,0,0,0,0,,,
p4_ASV_124,ASV_0296,plate 4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,wadsworthensis,,T1D,DADA2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,no_match,no_match,1,NA,427,688,688,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Telluria,NA,NS1/NS6,p4_ASV_124,0,0,0,0,,,
