pathway	Plate1_1030R_0_M_NS1_week10_S77_L001	Plate1_1030R_R_M_NS1_week10_S78_L001	Plate1_2472R_0_F_NS1_week10_S73_L001	Plate1_2472R_R_F_NS1_week10_S74_L001	Plate1_3874R_0_F_NS1_week10_S75_L001	Plate1_3874R_L_F_NS1_week10_S76_L001	Plate1_3974R_0_M_NS1_week10_S79_L001	Plate1_3974R_L_M_NS1_week10_S80_L001	Plate2_036R_R_M_NS1_week5_S18_L001	Plate2_036R_R_M_NS1_week9_S21_L001	Plate2_1030R_L_M_NS1_week5_S22_L001	Plate2_1030R_L_M_NS1_week9_S25_L001	Plate2_1121R_0_M_NS1_week5_S26_L001	Plate2_1121R_0_M_NS1_week9_S29_L001	Plate2_1151R_R_M_NS1_week5_S30_L001	Plate2_1151R_R_M_NS1_week9_S33_L001	Plate2_1193R_R_F_NS1_week5_S1_L001	Plate2_1193R_R_F_NS1_week9_S4_L001	Plate2_2529R_R_F_NS1_week5_S5_L001	Plate2_2529R_R_F_NS1_week9_S8_L001	Plate2_3861R_R_M_NS1_week9_S34_L001	Plate2_3971R_L_F_NS1_week5_S9_L001	Plate2_3971R_L_F_NS1_week9_S12_L001	Plate2_3975R_0_F_NS1_week9_S13_L001	Plate2_3975R_R_F_NS1_week5_S14_L001	Plate2_3975R_R_F_NS1_week9_S17_L001	Plate4_036R_0_M_NS1_S62_L001	Plate4_036R_0_M_NS1_week5_S41_L001	Plate4_036R_L_M_NS1_S63_L001	Plate4_036R_L_M_NS1_week5_S42_L001	Plate4_036R_RL_M_NS1_S64_L001	Plate4_036R_RL_M_NS1_week5_S43_L001	Plate4_036R_RR_M_NS1_S65_L001	Plate4_036R_RR_M_NS1_week5_S44_L001	Plate4_1030R_RR_M_NS1_week5_S45_L001	Plate4_1030R_RR_M_NS1_week9_S66_L001	Plate4_1121R_L_M_NS1_week5_S46_L001	Plate4_1121R_L_M_NS1_week9_S67_L001	Plate4_1121R_RL_M_NS1_week5_S48_L001	Plate4_1121R_RL_M_NS1_week9_S69_L001	Plate4_1121R_RR_M_NS1_week5_S49_L001	Plate4_1121R_RR_M_NS1_week9_S70_L001	Plate4_1121R_R_M_NS1_week5_S47_L001	Plate4_1121R_R_M_NS1_week9_S68_L001	Plate4_1151R_0_M_NS1_week5_S50_L001	Plate4_1151R_0_M_NS1_week9_S71_L001	Plate4_1193R_0_F_NS1_week5_S51_L001	Plate4_1193R_0_F_NS1_week9_S72_L001	Plate4_1193R_L_F_NS1_week5_S52_L001	Plate4_1193R_L_F_NS1_week9_S73_L001	Plate4_2529R_0_F_NS1_week5_S53_L001	Plate4_2529R_0_F_NS1_week9_S74_L001	Plate4_2529R_L_F_NS1_week5_S54_L001	Plate4_2529R_L_F_NS1_week9_S75_L001	Plate4_2529R_RL_F_NS1_week5_S55_L001	Plate4_2529R_RL_F_NS1_week9_S76_L001	Plate4_3861R_0_M_NS1_week5_S56_L001	Plate4_3861R_0_M_NS1_week9_S77_L001	Plate4_3861R_L_M_NS1_week5_S57_L001	Plate4_3861R_L_M_NS1_week9_S78_L001	Plate4_3861R_R_M_NS1_week5_S58_L001	Plate4_3971R_0_F_NS1_week5_S59_L001	Plate4_3971R_0_F_NS1_week9_S79_L001	Plate4_3971R_RL_F_NS1_week9_S81_L001	Plate4_3971R_R_F_NS1_week9_S80_L001	Plate4_3975R_0_F_NS1_week5_S60_L001	Plate4_3975R_L_F_NS1_week5_S61_L001	Plate4_3975R_L_F_NS1_week9_S82_L001	Plate4_3975R_RL_F_NS1_week9_S83_L001	Plate5_2808_NS1_0_Female_week5_S37_L001	Plate5_2808_NS1_0_Female_week9_S49_L001	Plate5_2808_NS1_L_Female_week5_S38_L001	Plate5_2808_NS1_L_Female_week9_S50_L001	Plate5_2808_NS1_RR_Female_week5_S40_L001	Plate5_2808_NS1_RR_Female_week9_S52_L001	Plate5_2808_NS1_R_Female_week5_S39_L001	Plate5_2808_NS1_R_Female_week9_S51_L001	Plate5_2824_NS1_0_Male_week5_S43_L001	Plate5_2824_NS1_0_Male_week9_S55_L001	Plate5_2824_NS1_L_Male_week5_S44_L001	Plate5_2824_NS1_L_Male_week9_S56_L001	Plate5_2824_NS1_R_Male_week5_S45_L001	Plate5_2824_NS1_R_Male_week9_S57_L001	Plate5_2864_NS1_R_Male_week5_S46_L001	Plate5_2864_NS1_R_Male_week9_S58_L001	Plate5_2893_NS1_0_Male_week5_S47_L001	Plate5_2893_NS1_0_Male_week9_S59_L001	Plate5_2893_NS1_R_Male_week5_S48_L001	Plate5_2893_NS1_R_Male_week9_S60_L001	Plate5_2999_NS1_0_Female_week5_S41_L001	Plate5_2999_NS1_0_Female_week9_S53_L001	Plate5_2999_NS1_R_Female_week5_S42_L001	Plate5_2999_NS1_R_Female_week9_S54_L001
ARGSYNBSUB-PWY	10653.525197272862	8839.21847338957	12566.768282766612	10647.714884969355	10343.281736657253	9209.442414004183	11006.130335448377	10965.392755281113	11342.438057378215	9652.24520176586	10358.626076564353	12660.932077181518	14299.534072706674	10129.199608044439	7428.32687304858	10839.063639467962	4963.154819170482	7447.383302541613	5441.1721795785215	10893.857252492706	9707.47268621388	9956.877955317166	9238.64934944562	9336.720889097247	10466.242931526434	14097.986269714358	4870.2631369153005	4347.377611154649	5259.833460971138	5287.686839114522	4751.172765681838	5211.782385549738	6295.397581951756	7564.649693919376	6841.345272490056	6443.647325419795	7983.0487793320235	8354.906718100023	8814.081006403836	9475.342958874131	5921.393108538753	9332.318665530858	6815.44831721103	7291.687665901699	4563.058923749896	9226.744693409511	6466.695131389705	6180.238151489707	5356.53388873709	5338.009449184343	6559.525242842829	7873.904539248377	5516.339835034136	7175.527330354145	6037.932997432547	7767.5092896334645	5759.507562630713	4950.215753427463	5001.068473806242	4992.395952630059	7256.400793534144	7305.881568051225	9186.916823410878	7897.4301686993995	5830.183081019899	5423.611392990966	6520.466850024295	8228.9797723158	6666.117016693824	22888.29979217774	12648.330441602597	13195.883782398922	10692.943238157222	5375.217656143848	13809.415647973692	11778.2658896479	11887.509371449027	7809.202687007525	15687.912415467245	10583.252679552872	10078.978189248623	8845.136303736626	11386.92343500438	7846.62232213675	11710.581369130477	9101.868034068735	15005.20001249403	7548.609709037434	18558.08187297183	7335.152970188673	10091.042881751902	21289.46678684591	15479.073758282771
ARO-PWY	9846.422226107225	8027.559254079252	11371.96710955711	9665.59717948718	9403.92217948718	8255.024825174823	9977.58402097902	9969.696118881116	10341.574825174826	8787.494067599066	9450.181701631704	11522.64662004662	13149.231923076919	9201.194883449882	6653.282424242423	9666.45308857809	4495.415326340327	6590.103216783216	5068.902121212121	10063.883240093239	8673.284452214453	9169.250093240093	8228.132925407926	8409.513310023309	9492.549312354311	12696.805792540794	4323.114627039627	4109.6221445221445	4715.695885780886	4814.0775990676	4259.301212121212	4802.590266608391	5607.890396270396	7183.87106060606	6241.073997668997	5791.833111888111	7475.094603729603	7548.686456876457	8463.654172494173	8581.112226107225	5685.459137529138	8435.837470862472	6547.373881118879	6507.392494172494	4048.312995337995	8621.735163170162	6001.186421911422	5435.304137529138	4877.763578088578	4683.533310023309	5883.918892773893	7130.613974358975	4948.77710955711	6471.499044289043	5449.422890442891	7110.103240093241	5307.255384615384	4422.158356643357	4516.171934731934	4509.095314685314	6879.658904428905	6650.085536130535	8247.991923076923	7028.714638694639	5084.74287878788	5128.2715384615385	6325.439172494173	7381.599172494171	5935.548006993007	20891.616258741255	11483.019871794872	12234.62895104895	9618.580804195804	4898.12282051282	12777.48861305361	11273.20444055944	10896.390944055942	7258.215477855476	14484.279184149183	10327.453158508159	9221.632983682985	8869.312773892776	10642.40623543124	7141.249300699302	10666.311771561768	8570.394766899766	13846.577272727272	7001.730244755246	17145.314965034966	6890.547074592075	9217.50583916084	20168.29372960373	14302.577179487183
ASPASN-PWY	13078.298661926308	12241.34931738849	13646.431139840552	12836.641174315877	12460.612810601164	11912.005031243267	13016.137396250808	13929.063669467785	14024.77671493213	13088.4687933635	23776.136913165272	12333.870085326438	11029.856014652016	12717.047777203188	18403.668419306185	13797.58347425124	19866.282194354662	13938.735043309634	15891.20824391295	10226.567628528337	12827.444305106656	16333.556708898945	16040.940882137475	18244.20310277957	13638.59236802413	16936.389546649425	11876.844614522732	12828.694929110105	10000.05810170222	13386.393718164189	8201.901821590174	13302.542492135317	13711.235812540403	17235.194629174744	16532.717176470593	10288.398197802197	13332.452964016378	9898.232236586942	12278.567592329235	13678.109199741431	8715.048929971988	12717.894778280543	9897.451610428789	12362.243558284852	13794.917649213536	11047.442916181855	12879.040816634344	12189.262599439777	13653.631560008618	10662.797651368239	14546.228467140701	10057.411805645335	11925.828686920922	9849.944552898081	14043.539205774618	9554.84773971127	12972.948240465417	10079.694792070673	8339.451884507649	10051.018947209654	10860.93665158371	10362.07998707175	11557.425497953027	10272.174618832147	11385.591127774187	8790.29767507003	10318.143889248007	11703.269393234217	10803.803644904114	34138.51753070459	17128.77516914458	15632.984221073044	13183.684427925018	7029.780587373411	13319.686260288729	18963.55453048912	12305.497542770952	14621.604015513898	21336.89422538246	19716.883186813186	10605.812211592329	19247.992618832148	13310.076264598149	12217.839076923077	16620.993507002797	13201.469544494721	15626.077695324282	14766.014271924152	19824.592218487396	11647.857341090283	9603.35401120448	25426.309120017242	16854.772129713427
AST-PWY	176.2	147.45555555555555	236.82222222222225	145.07777777777778	246.03333333333336	285.55555555555554	123.17777777777778	174.92222222222222	411.43333333333334	207.6222222222222	800.8000000000001	83.02222222222223	636.1888888888889	102.3777777777778	390.16666666666674	128.1	473.96666666666664	57.45555555555556	217.45555555555558	196.20000000000002	74.61111111111111	463.01111111111106	89.2	62.85555555555556	523.6555555555556	134.75555555555556	45.400000000000006	310.0	46.34444444444445	313.4888888888889	71.91111111111111	233.01111111111112	72.86666666666667	493.81111111111113	282.5333333333333	44.44444444444444	293.64444444444445	99.19999999999999	373.6444444444445	112.06666666666666	272.8555555555556	115.71111111111111	349.0555555555556	55.87777777777778	204.91111111111113	191.74444444444447	459.36666666666673	44.922222222222224	361.91111111111115	53.333333333333336	323.5	148.73333333333335	181.91111111111113	120.80000000000001	452.2222222222223	125.87777777777778	308.2555555555556	61.91111111111111	227.3	40.0	280.32222222222225	276.5111111111111	94.12222222222222	81.11111111111111	33.17777777777778	528.0888888888888	941.7444444444443	59.84444444444445	68.08888888888889	521.2666666666667	202.7	429.36666666666673	318.73333333333335	110.95555555555556	159.6888888888889	355.23333333333335	143.8111111111111	443.3333333333333	248.41111111111113	594.1222222222223	83.81111111111112	410.15555555555557	201.9	280.4777777777778	128.41111111111113	207.46666666666667	217.3	182.06666666666666	330.6333333333333	322.05555555555554	197.45555555555555	927.7777777777778	242.06666666666666
BIOTIN-BIOSYNTHESIS-PWY	2996.7835227272717	2771.920056818182	2812.823522727273	2676.9213068181816	3223.5250568181814	2962.579772727272	2826.134659090909	3476.6132386363633	2757.8428977272724	3071.796477272727	4562.584090909089	2352.687272727273	1385.5835795454548	2990.0301136363637	3291.5316477272722	3167.4144886363633	2629.5949431818176	4061.1530113636363	2283.7893750000003	2396.6703409090906	4335.059829545454	2933.0282386363633	3127.172045454545	5202.066306818182	2944.1081249999997	3382.546363636364	2562.7278409090904	2496.7329545454545	1843.5625568181817	2580.2151136363636	1887.9477272727272	2936.5171022727263	2865.710113636363	3068.1298295454535	2752.2934090909084	2489.320909090909	2446.3138636363633	2527.540909090909	2162.546590909091	3075.6432954545453	1488.4978977272724	2791.1410227272727	1812.2391477272727	2669.1847159090903	1738.7785227272725	2631.6853977272726	2476.8032386363634	2618.0616477272724	2362.5047727272727	2704.360909090909	2127.8643749999997	2441.782159090909	2663.4252272727267	2413.959545454545	2774.3720454545455	2378.2440340909084	2175.8541477272724	2390.768863636363	1773.4153977272724	2914.150909090909	2182.1278977272723	2223.9978409090904	2191.8236931818183	2040.6225	1992.4585227272726	2534.537727272727	3150.256534090909	2579.2367045454544	2091.5236363636363	6068.109886363636	3231.8057386363635	2642.3739204545454	2436.4128409090904	1041.148977272727	2238.4424999999997	4088.0711931818178	2371.612329545454	2359.965681818182	3393.245625	2680.445965909091	2205.550056818182	2627.5844318181817	2652.138920454545	2072.405284090909	3488.776534090909	1596.7063636363634	2999.781988636363	2036.6062499999998	3382.6597159090907	1658.9653977272726	2334.0652840909092	3737.2984090909085	3701.8585227272724
BRANCHED-CHAIN-AA-SYN-PWY	19272.434053896304	16797.534735511934	21872.536098195033	19519.28737421674	18520.16998123841	16520.00618099407	19516.186293333918	20074.37105070913	19888.766634769476	17767.954155981148	25920.816730979826	19944.721023140635	20938.52553437534	18060.2390939325	19231.335962075802	19100.103357447686	18873.952195122332	15182.219354960896	16879.298724231827	16447.28016187736	15589.81332848679	19905.030265311707	18207.06305816326	21774.15094607884	19234.891356394786	24368.31243930103	12238.45917006724	13597.88518909493	11894.120735577842	14202.559904006288	9989.965337879814	14283.041788090477	15336.46274568291	19392.11914129637	19093.350579536967	12726.85240812537	17100.38911218835	15132.665058653256	17164.944995765505	19001.987588406493	11828.429787750501	17964.0727596479	13478.249238636683	15383.523438712766	13760.18052710573	16374.66465568503	14939.741872512352	13928.126904711957	15082.730172239895	11469.697170371604	16701.714515580286	14838.55164208698	13933.161876334329	13671.496032550545	14959.49047957359	13944.916351128793	14090.064865790919	11527.671322346603	9580.603731095447	11552.108889000912	13459.430284050552	13282.802762228112	16484.53527057396	13389.472870026002	12015.018503539766	10673.864837814497	12955.052379333476	15123.775455355519	13353.28622911715	44542.00276453002	22295.00996874659	23312.937014375162	17658.607586797745	9340.408075791165	21248.27778101203	24326.085879846345	18850.463532445217	17562.966525501004	27765.44791823917	22813.73008078273	15340.160106427902	20693.266243220423	18597.971406162116	15252.779114296733	22114.641395010327	17556.05798395874	24326.023664485783	16772.448671022525	29482.44791784261	14768.210460397679	16713.015720175685	36985.34930996161	27027.202806428628
CALVIN-PWY	14577.441813065163	13736.164238333293	15060.377271666608	13902.197683228636	13744.996316853023	14273.044999289952	14706.72890203819	15231.675205312478	16954.78604231637	15471.072316858268	28829.300937380645	14876.790776616066	12939.402810033353	15039.397971964236	22335.6087529962	17344.408566921895	22568.400466052153	16539.1600408259	17283.762760477435	12198.623075510086	17092.077123916883	18284.771494699155	19937.069725385452	20518.850019401307	15914.337451467632	20492.238523999877	14437.21933039893	14633.83667163605	11391.281363255011	15519.80787609843	9296.661870870066	15486.805320806006	15582.089716723229	18982.242049035296	17860.256543577903	12724.205772056834	15202.586532248515	10954.89381679908	14128.42493560972	15012.981632283976	9760.329135146516	14798.979756680774	11510.109210134679	14498.699875104343	15981.948191794076	12495.85740002465	15398.653962086542	15298.668472333535	15408.165685973003	13439.709983849749	16190.698882281036	11139.530937535605	13483.739735940546	11344.211956518684	16209.56379400319	10626.413069621332	15686.99367787447	11255.007113698124	10925.848425088056	11967.588127629382	13172.918196829363	12024.674311378862	13556.924172664822	12293.930137447865	15317.485400915379	10661.806168097526	12258.47077694822	13971.627207839412	13665.86127084466	38902.141517579184	21572.129897790237	18044.2699057953	16749.0178081683	8643.902840026965	16459.065948260602	21366.40411664256	15047.652966500824	16604.592082068764	25411.20026615386	22106.45284455151	13699.370864871307	21733.41306059621	16788.246595845518	14572.844289563003	19045.01809957075	15021.35290209042	18939.44036366999	16854.04225233035	24538.744949025877	13325.676527323845	11502.61807317456	29838.17898934456	18807.822591533186
COA-PWY	17235.350000000002	14929.04	19117.275714285708	17182.641428571424	16371.091428571432	14493.190000000002	17213.18285714286	17784.15571428571	17385.737142857142	15618.858571428573	22854.76857142856	17479.097142857147	18131.83	15916.805714285718	16917.78285714286	16626.924285714293	16688.757142857146	13331.997142857144	15011.492857142859	14547.35285714286	13656.97	17716.397142857142	15996.57857142857	19115.661428571428	16761.788571428573	21235.294285714288	10776.267142857141	12132.18142857143	10459.618571428571	12585.058571428572	8776.74714285714	12740.117142857143	13465.698571428573	17431.467142857146	16832.928571428572	11195.977142857142	15181.862857142858	13146.692857142856	15417.631428571427	16609.237142857142	10599.624285714286	15727.144285714287	12093.380000000003	13427.555714285716	12109.650000000001	14581.394285714287	13174.529999999999	12159.224285714285	13242.07	10035.85857142857	14659.294285714286	12923.825714285715	12145.374285714288	11944.645714285718	13108.435714285715	12241.097142857145	12505.67857142857	10099.835714285715	8406.408571428572	10190.35285714286	12189.189999999999	11737.304285714288	14351.197142857141	11667.1	10485.669999999998	9512.711428571429	11600.225714285714	13234.778571428573	11650.451428571429	39173.63285714286	19590.272857142852	20602.305714285714	15371.404285714285	8243.515714285715	18796.83	21973.611428571432	16580.84142857143	15605.784285714282	24722.18857142857	20784.767142857145	13617.300000000001	19068.57571428572	16604.362857142856	13455.172857142858	19487.522857142856	15742.675714285717	21504.785714285714	15037.689999999999	26138.788571428577	13210.114285714284	14508.02	33058.05857142858	23730.80285714287
COBALSYN-PWY	8676.91568464094	8316.596180168668	9306.448347048303	8571.961801942241	8374.092890109889	8343.520913621262	9002.267790186557	9024.998677229745	10628.019403782266	9256.255216713516	18118.726056989515	8943.663879631995	8684.432359059543	9165.104026833631	14243.688632762585	9968.324546894968	15213.020600817783	9188.132574239715	11960.554266036292	7071.2350904676705	8750.678097367749	12307.050680552004	11925.065062356247	12386.953408126754	9759.2486179402	12086.278186557629	8504.35190595451	9427.821350626118	6987.825377715307	10023.52249348326	5623.5505663174035	9769.79412931255	9489.349946077178	12663.601770764119	12261.844221569128	7104.063681318682	9952.595678251979	6686.9695410171225	9003.201069256325	9403.446525172501	6559.226798108865	8693.988882443138	7444.905350115	8841.913997444415	10735.292306670073	7649.848841298236	9870.833945566064	9006.40119575773	10384.9930822898	7633.915940454895	10958.437478916432	6608.101813953488	8938.870402760029	6807.487205724508	10848.402740863787	6487.889838231535	9929.936746486072	6940.049271914132	6487.751338103756	7005.635812675697	8246.427686429848	7832.698346026065	8219.597395348836	7615.3390442116015	8898.713701252236	6413.293313059034	7445.992430615895	8134.636900843343	7981.924449016099	25951.2784262714	12439.397311270124	11603.517927165858	9514.33356197291	5418.179333759264	9575.193004344494	13637.103532583693	8894.572113212369	10957.717061078456	15191.608129568105	15085.828952977254	7490.196317147968	14867.70797776642	9301.485860720675	9262.629427293636	10719.541225658062	9829.658530794788	10954.45778967544	11250.465368770763	14222.701030155891	8869.456949910553	6625.597184513163	19046.79795425505	11340.917240736007
COLANSYN-PWY	8259.538787878788	6532.22595959596	10083.336565656567	8452.329999999998	8190.250000000001	6470.841212121211	8459.05494949495	8415.05505050505	8181.469797979799	6764.660202020203	6243.615555555556	9420.293131313132	11723.910606060606	7252.918787878788	3955.0542424242426	7155.373636363637	2505.315252525252	3829.1714141414145	3821.786161616162	8201.177575757576	4990.599292929293	7173.023131313133	4979.2927272727275	6132.398686868687	7898.499292929293	9870.057373737374	2281.2581818181816	2822.91898989899	3452.348383838384	3194.243030303031	3134.594545454546	3213.8059595959594	3783.042828282829	5561.26090909091	5152.407676767677	3929.3276767676766	5930.26404040404	6463.707676767677	6881.850303030304	7246.387474747476	4681.368181818183	6792.2224242424245	5245.641919191919	4746.439494949495	2339.412929292929	7260.218282828283	4289.694848484848	3325.8740404040404	3611.6058585858586	2538.3612121212122	4602.782727272728	6112.95191919192	3738.287878787879	5220.016767676768	3633.9333333333334	5945.630808080808	3396.5203030303032	3051.7040404040404	2754.7857575757575	2890.0620202020204	5020.516262626262	5125.825656565657	6563.226969696971	4991.596565656566	2379.8670707070705	3807.3646464646463	5018.70393939394	5328.207676767677	3977.2236363636366	16590.38303030303	7909.272626262627	10339.725555555557	6814.401616161616	3630.152727272727	10087.966262626263	9169.050404040405	8604.693232323234	5630.199797979798	10437.203737373738	7855.381111111112	6627.710202020202	6373.719393939395	7714.384141414142	5281.216060606061	8102.988787878789	6832.624848484848	11116.25080808081	5051.267676767678	13114.203939393941	5394.194444444444	8058.316262626263	16510.803030303032	12403.477373737374
COMPLETE-ARO-PWY	10784.250230232434	8789.48819214777	12465.963375064674	10593.566150206058	10303.834486781623	9030.923904932588	10928.575502535454	10919.059750841248	11309.88810135026	9610.719628895571	10297.872127865685	12620.815841932374	14407.202151723784	10068.573412234804	7245.919151737253	10570.087143253488	4881.605160120609	7179.9245542755725	5533.825197568946	11013.11550459821	9455.267251479941	10019.915113645064	8975.139815547678	9192.724063703883	10385.912804456173	13894.5638898865	4706.922193224639	4478.720642485063	5155.594003375994	5247.817612748731	4655.0198667224495	5236.489626290553	6122.131397892599	7842.4663265599675	6828.1529754298745	6326.859841487585	8176.032382056486	8270.02376758137	9263.106922776567	9398.95047104427	6220.327059425986	9231.057937915917	7161.14919324656	7112.393383062257	4405.289674702782	9436.524226244319	6544.243237208181	5930.031124529093	5321.475474791765	5101.972541728343	6430.897322827846	7812.30656952839	5406.064891879002	7084.663900099082	5934.765635437026	7784.829554827585	5781.4845711626285	4828.495517421455	4921.179619191	4920.612137429115	7506.376278230539	7267.7609867154	9028.388797207548	7679.603358976995	5532.335469897967	5590.258952997379	6892.452804301375	8067.466546018207	6480.778164337831	22845.88121912019	12540.582609167135	13390.943570927138	10507.628023832674	5354.21767320614	13984.918207325114	12315.523029389262	11924.26110116483	7931.929520929655	15828.529331840664	11263.767706294093	10084.408797474158	9647.86664429959	11629.692700398024	7805.34959349998	11666.086479896774	9374.835931665335	15159.954554982318	7643.985987098799	18748.19424449882	7534.027971711159	10100.135191899506	22063.77472955636	15663.986435880994
DAPLYSINESYN-PWY	2445.3217509782853	2203.62814576159	2221.0039219391087	2084.9937495854356	1940.9811405420858	2685.185223855818	2263.7886721241816	2719.8970639774657	3045.086674352974	2878.9162227088973	4536.5820882299795	2761.7119598257846	2492.863628738647	2746.746475099713	3384.925970886109	3102.752869242323	2531.831333534406	2965.2739624174847	1833.3364903934712	2807.444715512607	4367.410140154016	2926.7746343110844	3908.0521347113195	2958.176721760304	2580.1946590593234	3520.8389306262497	2303.3964075874883	1821.7966012931718	1566.0966807980603	2216.4132426112287	1437.984184978663	2135.918489124544	2172.472084871686	2541.5670554020485	1600.4594593803436	2180.541436586291	2069.01826414456	1626.621447589327	2267.7431364185836	1971.2404552379503	1473.2521989064935	2417.328612645568	1911.4398892530126	2186.336805721534	1904.2967786897896	2132.777496075178	2425.524694259651	2513.342930142311	1722.2422701301211	2464.9926954278762	1785.3128774436987	1727.7701308613487	1415.3557905690277	1748.2927034279155	2328.268914500484	1764.6343091147364	2482.91097610397	1697.9819898808655	2210.2280686715135	1943.8980435776643	2603.6791893581503	2144.5358692923933	2196.940305043121	2425.952721649904	2964.6252659757724	2225.75523664716	2659.0738910745526	2405.2430938120197	2334.7250338389395	5669.365482256264	4667.288667621857	3022.563734345569	3683.0639969747363	1634.6982285357883	3887.7940568465706	3307.0734105191254	3131.6402696774767	2489.1474952561684	5442.235137520955	3922.6064030563957	3363.927782711144	4073.8749583929152	3884.4826306293003	2500.664900075203	3841.9834611278748	2512.3032138635353	3771.777652894947	2611.2053469442103	5580.577756196599	2228.615194612755	1928.618616433887	5763.641476558287	3766.622068038815
DTDPRHAMSYN-PWY	21379.602614718613	18698.298271454038	23081.997466768513	21083.76804787369	20372.122872421693	18240.670148714038	21010.592611662843	22760.85130481283	21068.07436771072	20031.07787726	28223.615067481536	21715.837887445887	20252.527970970197	19829.5283967405	21196.31901757066	21398.879792207794	20300.75686019862	20613.43814362109	18132.298503183094	18688.036979882865	20905.00415686275	21858.838351922586	21832.647226890753	26063.332988540868	20605.669414311178	27486.29818894831	15081.685247771838	14911.064556659025	13801.759038961036	15877.249319073084	11764.498997708175	15963.651463967408	18393.978029029793	21168.94249554367	20046.414853068498	15508.742787369492	18340.8691566081	16510.67740972753	18448.28455207538	21073.8344074357	12503.24877616501	19788.131802902983	14261.225839572191	17339.526011204485	14807.552189966898	18193.541781512602	15821.444381461673	15867.528120702826	15704.97034886682	14314.943544690603	17646.882700280108	16685.78611968424	14678.607229437232	15491.046205245737	16392.171025719377	15807.449687802397	15467.249473898648	13772.290024446147	10802.850173160175	13527.065017570665	14903.703233511584	14603.108785332315	18287.83591851286	15339.091787624138	14138.959869111282	11937.371179526357	13928.243415329767	17818.99577540107	14954.50750343774	47813.132171123005	25885.206502164503	24443.346729309902	20801.844782276556	10290.514660555133	23710.46358034123	26777.30888464476	21078.319675070034	18940.60467888974	32888.696433919016	25244.764368220014	18348.438484848484	23016.758357524828	22255.07132365673	16732.652215431626	26983.152988031576	19041.691833969948	27422.93688057041	18765.633587980647	33667.94619811561	15887.599483575244	17426.33236618284	39764.47416246499	28900.44549936338
ECASYN-PWY	158.57999999999998	132.70999999999998	213.14	130.57	221.43	257.0	110.86	157.43	370.29	186.85999999999999	720.72	74.72	572.5699999999999	92.14000000000001	351.15000000000003	115.28999999999999	426.57	51.71	195.71	176.57999999999998	67.15	416.71	80.28	56.57	471.29	121.28	40.86	279.0	41.71	282.14	64.72	209.71	65.58	444.43	254.28	40.0	264.28000000000003	89.28	336.28	100.85999999999999	245.57000000000002	104.13999999999999	314.15000000000003	50.29	184.42000000000002	172.57	413.43	40.43	325.72	48.0	291.15	133.86	163.72	108.72	407.0	113.28999999999999	277.43	55.72	204.57	36.0	252.29	248.85999999999999	84.71	73.0	29.86	475.28	847.5699999999999	53.86	61.28	469.14	182.42999999999998	386.43	286.86	99.86000000000001	143.72	319.71	129.43	399.0	223.57	534.71	75.43	369.14	181.71	252.43	115.57	186.72	195.57	163.85999999999999	297.57	289.85	177.70999999999998	835.0	217.85999999999999
ENTBACSYN-PWY	171.05258426966293	143.14786516853934	229.90382022471914	140.83955056179778	238.8458426966293	277.21348314606746	119.57932584269665	169.8121348314607	399.41393258426973	201.5568539325843	777.4058426966294	80.59685393258428	617.6035955056182	99.38696629213486	378.7685393258428	124.35775280898878	460.12044943820234	55.77707865168541	211.10292134831465	190.4683146067416	72.43146067415732	449.48494382022477	86.59415730337079	61.01932584269664	508.3577528089889	130.8188764044944	44.073707865168544	300.94382022471916	44.99056179775282	304.330786516854	69.8103370786517	226.20404494382026	70.7379775280899	479.38516853932595	274.2795505617978	43.14606741573034	285.0660674157304	96.30202247191013	362.728988764045	108.79280898876407	264.8844943820225	112.33078651685395	338.8584269662922	54.24539325842698	198.92494382022477	186.14292134831464	445.9469662921349	43.60988764044944	351.3384269662922	51.77528089887641	314.04943820224725	144.3883146067416	176.5968539325843	117.27101123595509	439.01123595505624	122.20044943820227	299.25033707865174	60.10247191011237	220.65977528089894	38.83146067415731	272.1330337078652	268.43325842696635	91.37258426966292	78.74157303370788	32.2085393258427	512.661573033708	914.2328089887642	58.09617977528091	66.09977528089888	506.03865168539335	196.77842696629216	416.82337078651693	309.42202247191017	107.71415730337081	155.02382022471912	344.8557303370787	139.60988764044947	430.3820224719102	241.15415730337085	576.7658426966293	81.3626966292135	398.17348314606744	196.00179775280904	272.2840449438203	124.6597752808989	201.40584269662924	210.95191011235957	176.74786516853936	320.9743820224719	312.647191011236	191.687191011236	900.674157303371	234.9950561797753
